,School Year,Building Code,DBN,Location Name,Location Code,Major N,Oth N,NoCrim N,Prop N,Vio N,TotalCrimes
3377,2014-15,Q125,24Q125,I.S. 125 Thom J. McCann Woodside,Q125,0.0,1.0,4.0,1.0,0.0,6.0
3378,2014-15,Q126,30Q126,Albert Shanker School for Visual and Performing Ar,Q126,0.0,1.0,0.0,1.0,0.0,2.0
3379,2014-15,Q127,30Q127,P.S. 127 Aerospace Science Magne,Q127,1.0,2.0,4.0,2.0,1.0,10.0
3380,2014-15,Q129,25Q129,P.S. 129 Patricia Larkin,Q129,0.0,0.0,0.0,0.0,0.0,0.0
3381,2014-15,Q130,25Q130,P.S. 130,Q130,0.0,0.0,0.0,0.0,0.0,0.0
3382,2014-15,Q131,29Q131,P.S. 131 Abigail Adams,Q131,1.0,0.0,0.0,1.0,0.0,2.0
3383,2014-15,Q132,29Q132,P.S. 132 Ralph Bunche,Q132,0.0,0.0,0.0,0.0,0.0,0.0
3384,2014-15,Q133,26Q133,P.S. 133 Queens,Q133,0.0,0.0,0.0,0.0,0.0,0.0
3385,2014-15,Q134,29Q134,P.S. 134 Hollis,Q134,0.0,0.0,2.0,0.0,0.0,2.0
3386,2014-15,Q135,29Q135,The Bellaire School,Q135,0.0,0.0,1.0,0.0,0.0,1.0
3387,2014-15,Q136,29Q136,P.S. 136 Roy Wilkins,Q136,0.0,0.0,0.0,0.0,0.0,0.0
3388,2014-15,Q137,27Q137,M.S. 137 America's School of Heroes,Q137,1.0,2.0,2.0,1.0,2.0,8.0
3389,2014-15,Q138,29Q138,P.S./ M.S.138 Sunrise,Q138,0.0,1.0,1.0,1.0,0.0,3.0
3390,2014-15,Q140,28Q140,P.S. 140 Edward K Ellington,Q140,0.0,0.0,0.0,0.0,0.0,0.0
3391,2014-15,Q141,30Q141,I.S. 141 The Steinway,Q141,0.0,1.0,6.0,0.0,1.0,8.0
3392,2014-15,Q142,75Q752,Queens Transition Center,Q752,2.0,5.0,4.0,4.0,3.0,18.0
3393,2014-15,Q143,24Q143,P.S. 143 Louis Armstrong,Q143,0.0,0.0,0.0,0.0,0.0,0.0
3394,2014-15,Q144,28Q144,P.S. 144 Col Jeromus Remsen,Q144,0.0,0.0,1.0,0.0,0.0,1.0
3395,2014-15,Q145,30Q145,I.S. 145 Joseph Pulitzer,Q145,1.0,1.0,2.0,2.0,0.0,6.0
3396,2014-15,Q146,27Q146,P.S. 146 Howard Beach,Q146,0.0,0.0,0.0,0.0,0.0,0.0
3397,2014-15,Q147,29Q147,PS/MS 147 Ronald McNair,Q147,1.0,1.0,3.0,1.0,1.0,7.0
3398,2014-15,Q148,30Q148,P.S. 148 Queens,Q148,0.0,0.0,0.0,0.0,0.0,0.0
3399,2014-15,Q149,30Q149,P.S. 149 Christa Mcauliffe,Q149,0.0,0.0,0.0,0.0,0.0,0.0
3400,2014-15,Q150,30Q150,P.S. 150 Queens,Q150,0.0,0.0,0.0,0.0,0.0,0.0
3401,2014-15,Q151,30Q151,P.S. 151 Mary D. Carter,Q151,0.0,0.0,1.0,0.0,0.0,1.0
3402,2014-15,Q152,30Q152,P.S. 152 Gwendoline N. Alleyne School,Q152,0.0,1.0,0.0,0.0,1.0,2.0
3403,2014-15,Q153,24Q153,P.S. 153 Maspeth Elem,Q153,3.0,0.0,0.0,3.0,0.0,6.0
3404,2014-15,Q156,29Q156,P.S. 156 Laurelton,Q156,,,,,,0.0
3405,2014-15,Q156,29Q289,Queens United Middle School,Q289,,,,,,0.0
3406,2014-15,Q156,,229-02 137 AVENUE CONSOLIDATED LOCATION,,0.0,1.0,1.0,0.0,1.0,3.0
3407,2014-15,Q157,28Q157,J.H.S. 157 Stephen A. Halsey,Q157,2.0,1.0,0.0,3.0,0.0,6.0
3408,2014-15,Q158,26Q158,M.S. 158 Marie Curie,Q158,0.0,1.0,2.0,1.0,0.0,4.0
3409,2014-15,Q159,26Q159,P.S. 159,Q159,0.0,0.0,0.0,0.0,0.0,0.0
3410,2014-15,Q160,28Q160,P.S. 160 Walter Francis Bishop,Q160,0.0,0.0,0.0,0.0,0.0,0.0
3411,2014-15,Q161,28Q161,P.S. 161 Arthur Ashe School,Q161,0.0,1.0,0.0,1.0,0.0,2.0
3412,2014-15,Q162,26Q162,P.S. 162 John Golden,Q162,0.0,0.0,0.0,0.0,0.0,0.0
3413,2014-15,Q163,25Q163,P.S. 163 Flushing Heights,Q163,0.0,0.0,1.0,0.0,0.0,1.0
3414,2014-15,Q164,25Q164,P.S. 164 Queens Valley,Q164,0.0,1.0,1.0,1.0,0.0,3.0
3415,2014-15,Q165,25Q165,P.S. 165 Edith K. Bergtraum,Q165,0.0,0.0,1.0,0.0,0.0,1.0
3416,2014-15,Q166,30Q166,P.S. 166 Henry Gradstein,Q166,0.0,0.0,1.0,0.0,0.0,1.0
3417,2014-15,Q168,25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,Q250,,,,,,0.0
3418,2014-15,Q168,25Q252,"Queens School of Inquiry, The",Q252,,,,,,0.0
3419,2014-15,Q168,75Q255,P.S. Q255,Q255,,,,,,0.0
3420,2014-15,Q168,,158-40 76 ROAD CONSOLIDATED LOCATION,,2.0,4.0,7.0,1.0,3.0,17.0
3421,2014-15,Q169,25Q169,P.S. 169 Bay Terrace,Q169,,,,,,0.0
3422,2014-15,Q169,25Q294,BELL Academy,Q294,,,,,,0.0
3423,2014-15,Q169,,18-25 212 STREET CONSOLIDATED LOCATION,,0.0,0.0,1.0,0.0,0.0,1.0
3424,2014-15,Q171,30Q171,P.S. 171 Peter G. Van Alst,Q171,0.0,1.0,2.0,0.0,1.0,4.0
3425,2014-15,Q172,26Q172,Irwin Altman Middle School 172,Q172,0.0,1.0,1.0,1.0,0.0,3.0
3426,2014-15,Q173,26Q173,P.S. 173 Fresh Meadows,Q173,0.0,1.0,1.0,0.0,1.0,3.0
3427,2014-15,Q174,28Q174,P.S. 174 William Sidney Mount,Q174,0.0,0.0,0.0,0.0,0.0,0.0
3428,2014-15,Q175,28Q175,P.S. 175 The Lynn Gross Discovery School,Q175,0.0,0.0,0.0,0.0,0.0,0.0
3429,2014-15,Q176,29Q176,P.S. 176 Cambria Heights,Q176,0.0,1.0,0.0,1.0,0.0,2.0
3430,2014-15,Q177,75Q177,P.S. Q177,Q177,0.0,1.0,0.0,1.0,0.0,2.0
3431,2014-15,Q178,26Q178,P.S./ IS 178 Holliswood,Q178,0.0,0.0,1.0,0.0,0.0,1.0
3432,2014-15,Q179,75Q004,P.S. Q004,Q004,0.0,0.0,0.0,0.0,0.0,0.0
3433,2014-15,Q180,27Q323,Scholars' Academy,Q323,0.0,0.0,2.0,0.0,0.0,2.0
3434,2014-15,Q181,29Q181,P.S. 181 Brookfield,Q181,0.0,0.0,1.0,0.0,0.0,1.0
3435,2014-15,Q183,27Q183,P.S. 183 Dr. Richard R. Green,Q183,0.0,3.0,3.0,0.0,3.0,9.0
3436,2014-15,Q184,25Q184,P.S. 184 Flushing Manor,Q184,1.0,0.0,0.0,1.0,0.0,2.0
3437,2014-15,Q185,25Q185,J.H.S. 185 Edward Bleeker,Q185,0.0,1.0,2.0,1.0,0.0,4.0
3438,2014-15,Q186,26Q186,P.S. 186 Castlewood,Q186,,,,,,0.0
3439,2014-15,Q186,75Q224,P.S. Q224,Q224,,,,,,0.0
3440,2014-15,Q186,,252-12 72 AVENUE CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
3441,2014-15,Q188,26Q188,P.S. 188 Kingsbury,Q188,0.0,0.0,0.0,0.0,0.0,0.0
3442,2014-15,Q440,28Q440,Forest Hills High School,Q440,2.0,2.0,5.0,4.0,0.0,13.0
3443,2014-15,Q189,25Q189,J.H.S. 189 Daniel Carter Beard,Q189,,,,,,0.0
3444,2014-15,Q189,25Q263,Flushing International High School,Q263,,,,,,0.0
3445,2014-15,Q189,,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,,0.0,1.0,2.0,0.0,0.0,3.0
3446,2014-15,Q190,28Q190,J.H.S. 190 Russell Sage,Q190,1.0,4.0,1.0,4.0,0.0,10.0
3447,2014-15,Q191,26Q191,P.S. 191 Mayflower,Q191,,,,,,0.0
3448,2014-15,Q191,75Q993,P.S. Q993,Q993,,,,,,0.0
3449,2014-15,Q191,,85-15 258 STREET CONSOLIDATED LOCATION,,1.0,0.0,0.0,1.0,0.0,2.0
3450,2014-15,Q192,29Q192,I.S. 192 The Linden,Q192,,,,,,0.0
3451,2014-15,Q192,29Q259,Pathways College Preparatory School: A College Boa,Q259,,,,,,0.0
3452,2014-15,Q192,,109-89 204 STREET CONSOLIDATED LOCATION,,1.0,5.0,10.0,3.0,3.0,22.0
3453,2014-15,Q193,25Q193,P.S. 193 Alfred J. Kennedy,Q193,0.0,0.0,0.0,0.0,0.0,0.0
3454,2014-15,Q194,25Q194,J.H.S. 194 William Carr,Q194,1.0,2.0,0.0,1.0,1.0,5.0
3455,2014-15,Q195,29Q195,P.S. 195 William Haberle,Q195,1.0,1.0,0.0,2.0,0.0,4.0
3456,2014-15,Q196,28Q196,P.S. 196 Grand Central Parkway,Q196,0.0,0.0,1.0,0.0,0.0,1.0
3457,2014-15,Q197,27Q197,P.S. 197 The Ocean School,Q197,1.0,0.0,1.0,1.0,0.0,3.0
3458,2014-15,Q198,27Q333,Goldie Maple Academy,Q333,1.0,1.0,0.0,0.0,1.0,3.0
3459,2014-15,Q199,24Q199,P.S. 199 Maurice A. Fitzgerald,Q199,0.0,0.0,0.0,0.0,0.0,0.0
3460,2014-15,Q200,25Q200,PS/MS 200 - The Pomonok School & STAR Academy,Q200,0.0,0.0,0.0,0.0,0.0,0.0
3461,2014-15,Q201,25Q201,P.S. 201 The Discovery School for Inquiry and Rese,Q201,0.0,0.0,0.0,0.0,0.0,0.0
3462,2014-15,Q202,27Q202,J.H.S. 202 Robert H. Goddard,Q202,,,,,,0.0
3463,2014-15,Q202,27Q308,Robert H. Goddard High School of Communication Art,Q308,,,,,,0.0
3464,2014-15,Q202,,138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,,0.0,9.0,8.0,3.0,4.0,24.0
3465,2014-15,Q203,26Q203,P.S. 203 Oakland Gardens,Q203,0.0,0.0,0.0,0.0,0.0,0.0
3466,2014-15,Q204,30Q204,I.S. 204 Oliver W. Holmes,Q204,,,,,,0.0
3467,2014-15,Q204,30Q258,Energy Tech High School,Q258,,,,,,0.0
3468,2014-15,Q204,,36-41 28 STREET CONSOLIDATED LOCATION,,0.0,1.0,4.0,1.0,0.0,6.0
3469,2014-15,Q205,26Q205,P.S. 205 Alexander Graham Bell,Q205,0.0,0.0,1.0,0.0,0.0,1.0
3470,2014-15,Q206,28Q206,P.S. 206 The Horace Harding School,Q206,0.0,0.0,0.0,0.0,0.0,0.0
3471,2014-15,Q207,27Q207,P.S. 207 Rockwood Park,Q207,1.0,0.0,2.0,1.0,0.0,4.0
3472,2014-15,Q208,26Q208,P.S. / I.S. 208,Q208,0.0,0.0,1.0,0.0,0.0,1.0
3473,2014-15,Q209,25Q209,P.S. 209 Clearview Gardens,Q209,0.0,1.0,0.0,1.0,0.0,2.0
3474,2014-15,Q210,27Q210,J.H.S. 210 Elizabeth Blackwell,Q210,2.0,3.0,4.0,2.0,3.0,14.0
3475,2014-15,Q212,30Q212,P.S. 212,Q212,0.0,0.0,0.0,0.0,0.0,0.0
3476,2014-15,Q213,26Q213,P.S. 213 The Carl Ullman School,Q213,0.0,0.0,0.0,0.0,0.0,0.0
3477,2014-15,Q214,25Q214,P.S. 214 Cadwallader Colden,Q214,0.0,0.0,0.0,0.0,0.0,0.0
3478,2014-15,Q215,27Q215,P.S. 215 Lucretia Mott,Q215,,,,,,0.0
3479,2014-15,Q215,27Q362,Wave Preparatory Elementary School,Q362,,,,,,0.0
3480,2014-15,Q215,,535 BRIAR PLACE CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
3481,2014-15,Q216,26Q216,J.H.S. 216 George J. Ryan,Q216,0.0,1.0,2.0,1.0,0.0,4.0
3482,2014-15,Q217,28Q217,J.H.S. 217 Robert A. Van Wyck,Q217,2.0,3.0,3.0,3.0,2.0,13.0
3483,2014-15,Q219,25Q219,P.S. 219 Paul Klapper,Q219,0.0,1.0,0.0,0.0,1.0,2.0
3484,2014-15,Q220,28Q220,P.S. 220 Edward Mandel,Q220,0.0,1.0,0.0,1.0,0.0,2.0
3485,2014-15,Q221,26Q221,P.S. 221 The North Hills School,Q221,0.0,0.0,0.0,0.0,0.0,0.0
3486,2014-15,Q222,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,Q222,0.0,0.0,0.0,0.0,0.0,0.0
3487,2014-15,Q223,27Q223,P.S. 223 Lyndon B. Johnson,Q223,0.0,1.0,1.0,1.0,0.0,3.0
3488,2014-15,Q225,27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,Q317,,,,,,0.0
3489,2014-15,Q225,27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,Q318,,,,,,0.0
3490,2014-15,Q225,,190 BEACH 110 STREET CONSOLIDATED LOCATION,,1.0,0.0,5.0,0.0,1.0,7.0
3491,2014-15,Q226,27Q226,J.H.S. 226 Virgil I. Grissom,Q226,,,,,,0.0
3492,2014-15,Q226,27Q297,Hawtree Creek Middle School,Q297,,,,,,0.0
3493,2014-15,Q226,27Q314,Epic High School - South,Q314,,,,,,0.0
3494,2014-15,Q226,,121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,,3.0,4.0,4.0,6.0,1.0,18.0
3495,2014-15,Q227,30Q227,I.S. 227 Louis Armstrong,Q227,0.0,1.0,0.0,1.0,0.0,2.0
3496,2014-15,Q228,30Q228,P.S. 228 Early Childhood Magnet School of the Arts,Q228,0.0,0.0,0.0,0.0,0.0,0.0
3497,2014-15,Q229,24Q229,P.S. 229 Emanuel Kaplan,Q229,0.0,0.0,0.0,0.0,0.0,0.0
3498,2014-15,Q230,30Q230,I.S. 230,Q230,0.0,1.0,1.0,1.0,0.0,3.0
3499,2014-15,Q231,29Q355,Collaborative Arts Middle School,Q355,,,,,,0.0
3500,2014-15,Q231,29Q356,Community Voices Middle School,Q356,,,,,,0.0
3501,2014-15,Q231,,145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,,1.0,10.0,8.0,8.0,2.0,29.0
3502,2014-15,Q232,27Q232,P.S. 232 Lindenwood,Q232,0.0,0.0,0.0,0.0,0.0,0.0
3503,2014-15,Q234,30Q234,P.S. 234,Q234,,,,,,0.0
3504,2014-15,Q234,30Q235,Academy for New Americans,Q235,,,,,,0.0
3505,2014-15,Q269,24Q211,Elm Tree Elementary School,Q211,0.0,0.0,0.0,0.0,0.0,0.0
3506,2014-15,Q234,,30-14 30 STREET CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
3507,2014-15,Q237,25Q237,I.S. 237,Q237,,,,,,0.0
3508,2014-15,Q237,25Q281,East-West School of International Studies,Q281,,,,,,0.0
3509,2014-15,Q237,,46-21 COLDEN STREET CONSOLIDATED LOCATION,,0.0,1.0,3.0,1.0,0.0,5.0
3510,2014-15,Q238,29Q238,I.S. 238 - Susan B. Anthony Academy,Q238,4.0,4.0,2.0,3.0,5.0,18.0
3511,2014-15,Q239,24Q239,P.S. 239,Q239,0.0,0.0,0.0,0.0,0.0,0.0
3512,2014-15,Q242,25Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,Q242,0.0,0.0,0.0,0.0,0.0,0.0
3513,2014-15,Q244,25Q244,The Active Learning Elementary School,Q244,0.0,0.0,0.0,0.0,0.0,0.0
3514,2014-15,Q245,24Q305,Learners and Leaders,Q305,0.0,0.0,0.0,0.0,0.0,0.0
3515,2014-15,Q247,24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",Q128,1.0,0.0,0.0,1.0,0.0,2.0
3516,2014-15,Q251,29Q251,P.S. 251 Queens,Q251,0.0,0.0,1.0,0.0,0.0,1.0
3517,2014-15,Q253,27Q253,P.S. 253,Q253,0.0,0.0,0.0,0.0,0.0,0.0
3518,2014-15,Q254,27Q254,P.S. 254 - The Rosa Parks School,Q254,0.0,1.0,0.0,1.0,0.0,2.0
3519,2014-15,Q260,24Q307,Pioneer Academy,Q307,0.0,0.0,0.0,0.0,0.0,0.0
3520,2014-15,Q262,27Q306,New York City Academy for Discovery,Q306,0.0,0.0,1.0,0.0,0.0,1.0
3521,2014-15,Q263,29Q295,P.S./I.S. 295,Q295,0.0,1.0,0.0,1.0,0.0,2.0
3522,2014-15,Q266,26Q266,P.S. / I.S. 266,Q266,0.0,0.0,1.0,0.0,0.0,1.0
3523,2014-15,Q268,29Q268,PS/IS 268,Q268,0.0,1.0,0.0,1.0,0.0,2.0
3524,2014-15,Q270,29Q270,The Gordon Parks School,Q270,0.0,1.0,1.0,1.0,0.0,3.0
3525,2014-15,Q273,27Q273,P.S. 273,Q273,0.0,0.0,0.0,0.0,0.0,0.0
3526,2014-15,Q276,28Q048,P.S. 048 William Wordsworth,Q048,0.0,0.0,1.0,0.0,0.0,1.0
3527,2014-15,Q277,28Q182,P.S. 182 Samantha Smith,Q182,0.0,0.0,0.0,0.0,0.0,0.0
3528,2014-15,Q280,30Q280,P.S. 280,Q280,0.0,0.0,0.0,0.0,0.0,0.0
3529,2014-15,Q287,24Q330,P.S. 330,Q330,0.0,0.0,0.0,0.0,0.0,0.0
3530,2014-15,Q290,24Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,Q290,0.0,0.0,0.0,0.0,0.0,0.0
3531,2014-15,Q292,30Q092,P.S. 092 Harry T. Stewart Sr.,Q092,0.0,2.0,0.0,2.0,0.0,4.0
3532,2014-15,Q313,24Q343,The Children's Lab School,Q343,0.0,0.0,0.0,0.0,0.0,0.0
3533,2014-15,Q316,27Q316,Queens Explorers Elementary School,Q316,0.0,0.0,0.0,0.0,0.0,0.0
3534,2014-15,Q329,30Q329,East Elmhurst Community School,Q329,0.0,0.0,1.0,0.0,0.0,1.0
3535,2014-15,Q400,27Q261,Voyages Prep - South Queens,Q261,,,,,,0.0
3536,2014-15,Q400,27Q400,August Martin High School,Q400,,,,,,0.0
3537,2014-15,Q400,,156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,,4.0,7.0,4.0,6.0,4.0,25.0
3538,2014-15,Q404,30Q291,Hunters Point Community Middle School,Q291,,,,,,0.0
3539,2014-15,Q404,30Q301,Academy for Careers in Television and Film,Q301,,,,,,0.0
3540,2014-15,Q445,30Q445,William Cullen Bryant High School,Q445,1.0,16.0,13.0,10.0,5.0,45.0
3541,2014-15,Q404,75Q277,The Riverview School,Q277,,,,,,0.0
3542,2014-15,Q404,,1-50 51ST AVENUE CONSOLIDATED LOCATION,,2.0,0.0,2.0,2.0,0.0,6.0
3543,2014-15,Q405,26Q495,Bayside High School,Q495,1.0,7.0,4.0,3.0,3.0,18.0
3544,2014-15,Q410,27Q262,Channel View School for Research,Q262,,,,,,0.0
3545,2014-15,Q410,27Q324,Rockaway Park High School for Environmental Sustai,Q324,,,,,,0.0
3546,2014-15,Q410,27Q351,Rockaway Collegiate High School,Q351,,,,,,0.0
3547,2014-15,Q410,,100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,,2.0,11.0,18.0,6.0,6.0,43.0
3548,2014-15,Q415,26Q415,Benjamin N. Cardozo High School,Q415,1.0,9.0,11.0,7.0,1.0,29.0
3549,2014-15,Q420,29Q248,Queens Preparatory Academy,Q248,,,,,,0.0
3550,2014-15,Q420,29Q265,Excelsior Preparatory High School,Q265,,,,,,0.0
3551,2014-15,Q420,29Q272,George Washington Carver High School for the Scien,Q272,,,,,,0.0
3552,2014-15,Q420,29Q283,Preparatory Academy for Writers: A College Board S,Q283,,,,,,0.0
3553,2014-15,Q420,,143-10 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,,3.0,5.0,8.0,6.0,2.0,24.0
3554,2014-15,Q425,25Q425,John Bowne High School,Q425,3.0,14.0,33.0,9.0,6.0,65.0
3555,2014-15,Q430,26Q430,Francis Lewis High School,Q430,3.0,13.0,4.0,11.0,3.0,34.0
3556,2014-15,Q435,26Q315,Business Technology Early College High School,Q315,,,,,,0.0
3557,2014-15,Q435,26Q435,Martin Van Buren High School,Q435,,,,,,0.0
3558,2014-15,Q435,,230-17 HILLSIDE AVENUE CONSOLIDATED LOCATION,,2.0,5.0,28.0,4.0,3.0,42.0
3559,2014-15,Q451,30Q575,Academy of American Studies,Q575,1.0,3.0,0.0,3.0,0.0,7.0
3560,2014-15,Q452,30Q450,Long Island City High School,Q450,2.0,4.0,12.0,3.0,1.0,22.0
3561,2014-15,Q455,24Q236,International High School for Health Sciences,Q236,,,,,,0.0
3562,2014-15,Q455,24Q455,Newtown High School,Q455,,,,,,0.0
3563,2014-15,Q455,,48-01 90 STREET CONSOLIDATED LOCATION,,1.0,5.0,6.0,3.0,3.0,18.0
3564,2014-15,Q456,24Q457,HS Arts & Business Yabc,Q457,,,,,,0.0
3565,2014-15,Q456,24Q550,High School for Arts and Business,Q550,,,,,,0.0
3566,2014-15,Q456,,105-25 HORACE HARDING EXPY N CONSOLIDATED LOCATION,,0.0,3.0,4.0,2.0,0.0,9.0
3567,2014-15,Q460,25Q240,Veritas Academy,Q240,,,,,,0.0
3568,2014-15,Q460,25Q241,Queens High School for Language Studies,Q241,,,,,,0.0
3569,2014-15,Q460,25Q460,Flushing High School,Q460,,,,,,0.0
3570,2014-15,Q460,25Q467,Flushing Yabc,Q467,,,,,,0.0
3571,2014-15,Q460,77Q901,FLUSHING EVENING HS MON & WED(QN) ,Q901,,,,,,0.0
3572,2014-15,Q460,,35-01 UNION STREET CONSOLIDATED LOCATION,,2.0,10.0,10.0,8.0,3.0,33.0
3573,2014-15,Q465,27Q260,Frederick Douglass Academy VI High School,Q260,,,,,,0.0
3574,2014-15,Q465,27Q282,Knowledge and Power Preparatory Academy VI,Q282,,,,,,0.0
3575,2014-15,Q465,27Q302,"Queens High School for Information, Research, and",Q302,,,,,,0.0
3576,2014-15,Q465,27Q309,Academy of Medical Technology: A College Board Sch,Q309,,,,,,0.0
3577,2014-15,Q680,28Q896,"Young Women's Leadership School, Queens",Q896,1.0,0.0,2.0,1.0,0.0,4.0
3578,2014-15,Q465,,8-21 BAY 25 STREET CONSOLIDATED LOCATION,,2.0,7.0,17.0,3.0,6.0,35.0
3579,2014-15,Q470,28Q310,Queens Collegiate: A College Board School,Q310,,,,,,0.0
3580,2014-15,Q470,28Q325,Hillside Arts & Letters Academy,Q325,,,,,,0.0
3581,2014-15,Q470,28Q328,High School for Community Leadership,Q328,,,,,,0.0
3582,2014-15,Q470,28Q350,Jamaica Gateway to the Sciences,Q350,,,,,,0.0
3583,2014-15,Q470,,167-01 GOTHIC DRIVE CONSOLIDATED LOCATION,,2.0,4.0,12.0,3.0,3.0,24.0
3584,2014-15,Q475,27Q475,Richmond Hill High School,Q475,,,,,,0.0
3585,2014-15,Q475,27Q475 ,RICHMOND HILL HS ANNEX(QS),Q475 ,,,,,,0.0
3586,2014-15,Q475,,89-30 114 STREET|94-25 117 Street|CONSOLIDATED LOCATION,,1.0,6.0,36.0,4.0,3.0,50.0
3587,2014-15,Q480,27Q480,John Adams High School,Q480,,,,,,0.0
3588,2014-15,Q480,27Q487,John Adams Yabc,Q487,,,,,,0.0
3589,2014-15,Q480,,101-01 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,,2.0,9.0,18.0,2.0,7.0,38.0
3590,2014-15,Q485,24Q485,Grover Cleveland High School,Q485,0.0,5.0,6.0,3.0,2.0,16.0
3591,2014-15,Q490,29Q243,Institute for Health Professions at Cambria Height,Q243,,,,,,0.0
3592,2014-15,Q490,29Q313,Benjamin Franklin High School for Finance & Inform,Q313,,,,,,0.0
3593,2014-15,Q490,29Q492,"Mathematics, Science Research and Technology Magne",Q492,,,,,,0.0
3594,2014-15,R014,,100 TOMPKINS AVENUE CONSOLIDATED LOCATION,,0.0,3.0,1.0,3.0,0.0,7.0
3595,2014-15,Q490,29Q494,"Law, Government and Community Service High School",Q494,,,,,,0.0
3596,2014-15,Q490,29Q496,"Business, Computer Applications & Entrepreneurship",Q496,,,,,,0.0
3597,2014-15,Q490,29Q498,Humanities & Arts Magnet High School,Q498,,,,,,0.0
3598,2014-15,Q490,,207- 01 116TH  AVENUE CONSOLIDATED LOCATION,,1.0,2.0,12.0,2.0,1.0,18.0
3599,2014-15,Q499,25Q499,"The Queens College School for Math, Science and Te",Q499,0.0,1.0,0.0,1.0,0.0,2.0
3600,2014-15,Q505,28Q505,Hillcrest High School,Q505,4.0,6.0,11.0,7.0,3.0,31.0
3601,2014-15,Q515,25Q525,Townsend Harris High School,Q525,0.0,3.0,0.0,3.0,0.0,6.0
3602,2014-15,Q520,24Q520,Middle College High School at LaGuardia Community,Q520,,,,,,0.0
3603,2014-15,Q520,24Q530,International High School at LaGuardia Community C,Q530,,,,,,0.0
3604,2014-15,Q520,,45-35 VAN DAM STREET CONSOLIDATED LOCATION,,0.0,1.0,0.0,0.0,1.0,2.0
3605,2014-15,Q566,26Q566,"Queens High School of Teaching, Liberal Arts and t",Q566,3.0,2.0,6.0,4.0,1.0,16.0
3606,2014-15,Q570,30Q501,Frank Sinatra School of the Arts High School,Q501,0.0,2.0,0.0,1.0,0.0,3.0
3607,2014-15,Q585,24Q585,Maspeth High School,Q585,0.0,2.0,1.0,2.0,0.0,5.0
3608,2014-15,Q595,28Q338,Queens Satellite High School for Opportunity,Q338,0.0,0.0,0.0,0.0,0.0,0.0
3609,2014-15,Q600,24Q600,Queens Vocational and Technical High School,Q600,0.0,3.0,7.0,1.0,1.0,12.0
3610,2014-15,Q610,24Q610,Aviation Career & Technical Education High School,Q610,0.0,1.0,5.0,0.0,1.0,7.0
3611,2014-15,Q620,28Q620,Thomas A. Edison Career and Technical Education Hi,Q620,3.0,6.0,8.0,7.0,2.0,26.0
3612,2014-15,Q633,29Q327,Eagle Academy for Young Men III,Q327,1.0,2.0,1.0,1.0,2.0,7.0
3613,2014-15,Q636,27Q334,Epic High School - North,Q334,0.0,0.0,0.0,0.0,0.0,0.0
3614,2014-15,Q650,27Q650,"High School for Construction Trades, Engineering a",Q650,0.0,0.0,2.0,0.0,0.0,2.0
3615,2014-15,Q686,28Q167,Metropolitan Expeditionary Learning School,Q167,,,,,,0.0
3616,2014-15,Q686,28Q686,QUEENS METROPOLITAN HIGH SCHOOL,Q686,,,,,,0.0
3617,2014-15,Q686,75Q233,P.S. Q233,Q233,,,,,,0.0
3618,2014-15,Q686,,91-30 METROPOLITAN AVENUE CONSOLIDATED LOCATION,,0.0,3.0,1.0,1.0,1.0,6.0
3619,2014-15,Q690,28Q690,High School for Law Enforcement and Public Safety,Q690,0.0,5.0,12.0,0.0,3.0,20.0
3620,2014-15,Q695,28Q680,Queens Gateway to Health Sciences Secondary School,Q680,0.0,1.0,1.0,1.0,0.0,3.0
3621,2014-15,Q707,25Q670,Robert F. Kennedy Community High School,Q670,0.0,3.0,3.0,3.0,0.0,9.0
3622,2014-15,Q721,24Q016,P.S. Q016 The Nancy DeBenedittis School,Q016,0.0,0.0,0.0,0.0,0.0,0.0
3623,2014-15,Q722,75Q721,John F. Kennedy Jr. School,Q721,0.0,1.0,0.0,0.0,1.0,2.0
3624,2014-15,Q725,30Q502,Information Technology High School,Q502,0.0,2.0,8.0,0.0,2.0,12.0
3625,2014-15,Q811,75Q811,P.S. Q811,Q811,0.0,0.0,0.0,0.0,0.0,0.0
3626,2014-15,Q733,79Q950,Pathways to Graduation,Q950,0.0,0.0,0.0,0.0,0.0,0.0
